"","id","Veg.Type","BURNID","OzCBI","preNBR","preNDVI","preNIR","prei35","preNDWI","dNBRmax","dNIRmax","di35max","dNDVImax","dNDWImax","RBRmax","Severity_class","predict","dif"
"22","SWC046-RedGully2004_CBI1","Dandaragan Plateau","SWC046",2.575,0.129507506664796,0.5625,375.666666666667,1007.33333333333,-0.0997539700290762,0.552033235240347,-110.666666666667,-760,0.362002752619428,0.308951958668974,0.488305678631844,"VH","VH",-1
"23","SWC046-RedGully2004_CBI2","Dandaragan Plateau","SWC046",0.447916667,0.0336165496859993,0.466713262275031,508.666666666667,1217.83333333333,-0.158749248346362,0.167683907198953,56.3333333333334,-281,0.132825666664788,0.0818074116933994,0.162073482441242,"L","M",1
"24","SWC046-RedGully2004_CBI3","Dandaragan Plateau","SWC046",0,0.0161575359757637,0.464435146443515,490.666666666667,1224.33333333333,-0.186786544095363,0.0674455378323429,84.6666666666667,-242.5,0.0903065639493241,0.0317932131444342,0.0663078583669364,"U","U",0
"25","SWC046-RedGully2004_CBI4","Dandaragan Plateau","SWC046",1.214583333,-0.0246455834242094,0.413177437193869,619,1376,-0.177260601600589,0.155954288943372,-66.3333333333334,-404.333333333333,0.162541951682939,0.0659465995996114,0.159731226996776,"M","M",0
"26","SWC046-RedGully2004_plot1","Dandaragan Plateau","SWC046",2.1875,0.0815704553603442,0.492947290274684,512.25,1226.625,-0.125462056968906,0.362477108184983,-71.5,-599.75,0.271387806487677,0.167888005766351,0.334830039366194,"VH","VH",-1
"27","SWC046-RedGully2004_plot2","Dandaragan Plateau","SWC046",2.079166667,0.0280373831775701,0.447757185065807,514,1184.5,-0.158469945355191,0.296925229259222,-47.5,-514,0.228098670991049,0.144022219993264,0.288546591322411,"VH","M",-2
"28","SWC046-RedGully2004_plot4","Dandaragan Plateau","SWC046",2.320833333,0.135931558935361,0.532542481564604,486,1170,-0.0756140011603172,0.42597383230314,-56.3333333333334,-658.833333333333,0.313596994522602,0.230767895610596,0.374669723041225,"VH","VH",-1
"29","SWC046-RedGully2004_plot6","Dandaragan Plateau","SWC046",1.520833333,0.135433663863437,0.525463743676223,469,1121,-0.0808778703515545,0.422396518925345,-94.3333333333334,-645.333333333333,0.291113319014379,0.229794066407339,0.371686031800008,"H","VH",0
"30","SWC046-RedGully2004_plot7","Dandaragan Plateau","SWC046",2.155208333,0.0589433481858689,0.471431098531753,498,1194,-0.153728761827246,0.412433216310668,-148.333333333333,-845.333333333333,0.28809967848813,0.171321607548174,0.389108735874009,"VH","VH",-1
"31","SWC046-ub161","Dandaragan Plateau","SWC046",0,0.035934664246824,0.489561586638831,489,1267,-0.177995391705069,0.0591904782003123,173,-189,0.0546634466919753,0.040063576353899,0.0570821675088905,"U","U",0
"32","SWC046-ub162","Dandaragan Plateau","SWC046",0,-0.00408163265306122,0.422049538610976,595,1351,-0.180061607392887,0.0474205132696856,271,-113,0.0093222658837035,0.0371757007535119,0.0475670975908328,"U","U",0
"33","SWC046-ub163","Dandaragan Plateau","SWC046",0,0.0377418331747542,0.401284796573876,699,1450,-0.147250456085483,0.122863435463738,332,-98,0.0499334452225244,0.112158924343005,0.118281012220549,"U","U",0
"34","SWC046-ub164","Dandaragan Plateau","SWC046",0,0.308434746118338,0.604734945959856,384,936.5,0.0229658792650919,0.0568125399179056,107,-90,0.0491793904043003,0.034286633982073,0.0433870722358022,"U","U",0
"35","SWC046-ub165","Dandaragan Plateau","SWC046",0,0.104632329122125,0.41083988415391,712,1401,-0.101449275362319,0.05170227241135,275,-214,0.0503282934264918,0.0366500642874084,0.0467626271858401,"U","U",0
"36","SWC046-ub166","Dandaragan Plateau","SWC046",0,-0.00224863475746868,0.407340280924332,654,1445,-0.180258643441541,0.0119266229744901,233,-162.5,0.0455842657280463,0.0209395592544148,0.011941533588386,"U","U",0
"37","SWC046-ub167","Dandaragan Plateau","SWC046",0,0.0231660231660232,0.400264200792602,681,1432.5,-0.157392686804452,0.0277085280329927,349,-115,0.04201677811219,0.0276588595873011,0.0270547229709269,"U","U",0
"38","SWC046-ub168","Dandaragan Plateau","SWC046",0,-0.000992391663910023,0.378995433789954,680,1450,-0.190348525469169,0.0519895778229138,310,-195,0.045662100456621,0.0375754130564888,0.0519891822717421,"U","U",0
"39","SWC046-ub169","Dandaragan Plateau","SWC046",0,-0.00889152341434499,0.335996803835398,831,1629,-0.184191266162479,0.0623370924487965,323,-217,0.0320000335487605,0.0666868070939187,0.0628329400665237,"U","U",0
"40","SWC046-ub170","Dandaragan Plateau","SWC046",0,-0.0870423152817365,0.315224257738471,1084,2015.5,-0.17200238616027,0.00174692238642497,434,-310,0.0292040680780246,0.0167255360465166,0.00191138213030451,"U","U",0
"41","SWC058-CBWcbi4","Dandaragan Plateau","SWC058",0.5,0.00466257668711659,0.464234620886981,499.333333333333,1260.16666666667,-0.193856453677267,0.0925584765152531,170.333333333333,2.16666666666674,0.0718158483238046,0.0288655883773414,0.0920373081994977,"L","U",-1
"42","SWC058-CBWcbi3","Dandaragan Plateau","SWC058",1,0.0129989858947174,0.452094621382318,518.25,1267,-0.18949620122446,0.190569079352661,164.75,-14.625,0.157288476539597,0.0771122597645077,0.187938136037197,"M","L",-1
"43","SWC058-CBWcbi1","Dandaragan Plateau","SWC058",1.3,0.0190903682872749,0.482845451683979,547.666666666667,1418.95833333333,-0.186478727308049,0.272766543458026,132.666666666667,42.7083333333333,0.162588806404419,0.11148045636542,0.26739448968232,"M","H",2
"44","SWC058-CBWcbi2","Dandaragan Plateau","SWC058",2.1,0.0371195885126447,0.472492697176241,541.75,1342.375,-0.172560016414746,0.419170870563927,147.75,-20.25,0.284973389175006,0.194894051826724,0.403778981922969,"VH","VH",-1
"45","SWC058-CBWcbi5","Dandaragan Plateau","SWC058",2.8,0.0204890945142102,0.49990285603264,429,1162,-0.191199580932425,0.542565812558016,106.666666666667,1.66666666666674,0.391236488722358,0.262936752621512,0.531151840457038,"VH","VH",-1
"46","SWC058-CullallaRd2001cbi1","Dandaragan Plateau","SWC058",1.145833333,0.0190903682872749,0.482845451683979,547.666666666667,1418.95833333333,-0.186478727308049,0.272766543458026,132.666666666667,42.7083333333333,0.162588806404419,0.11148045636542,0.26739448968232,"M","H",2
"47","SWC058-Cullalla2001_b2","Dandaragan Plateau","SWC058",2.234375,0.0402187535604421,0.471868450749637,546,1344.5,-0.169547025650355,0.426565340207104,147.666666666667,-13.8333333333333,0.286486662264541,0.202257691848274,0.409678887119989,"VH","VH",-1
"48","SWC058-CullallaRd2001veg1","Dandaragan Plateau","SWC058",1.390625,0.0311778290993072,0.428228708516593,715,1578,-0.15495623373551,0.313772851113864,201.666666666667,-77.8333333333333,0.211214819627704,0.151747482832743,0.303991078153332,"M","VH",1
"49","SWC058-CullallaRd2001veg2","Dandaragan Plateau","SWC058",2.109375,-0.0084293558116155,0.420877659574468,653.25,1501.125,-0.188840387170241,0.269869396311252,215.75,-22,0.199118089393138,0.119684550926682,0.271889359101409,"VH","M",-2
"50","SWC058-CullallaRd2001veg3","Dandaragan Plateau","SWC058",2.447916667,-0.0374296124544551,0.434353405725568,573,1447.5,-0.230198675496689,0.413833925451682,166,-13.1666666666667,0.304893670761245,0.176965442331496,0.429479704649103,"VH","VH",-1
"51","SWC058-CullallaRd2001veg4","Dandaragan Plateau","SWC058",2.369791667,0.00634851138353763,0.45982851698952,567,1399.5,-0.185867351456655,0.444494334657318,144,-29.6666666666667,0.27702366489333,0.20459886122014,0.441251790849256,"VH","VH",-1
"52","SWC058-CullallaRd2001veg5","Dandaragan Plateau","SWC058",2.46875,-0.0136293690921081,0.433546325878594,591,1423,-0.202452897262709,0.446293730582544,186.333333333333,7.83333333333326,0.283168763850547,0.211351276092026,0.452002233621406,"VH","VH",-1
"53","SWC058-CullallaRd2001veg6","Dandaragan Plateau","SWC058",2.416666667,-0.0231037980389947,0.428006589785832,578.666666666667,1405.83333333333,-0.214356929212363,0.466900366892284,166,61.3333333333333,0.27650482300138,0.219203843309899,0.477453911730094,"VH","VH",-1
"54","SWC058-CullallaRd2001veg7","Dandaragan Plateau","SWC058",2.520833333,-0.0426229508196721,0.412675374939526,607,1478.5,-0.233595800524934,0.390034749502359,171,0.5,0.246601828083061,0.157726219594972,0.406974217335384,"VH","VH",-1
"55","SWC058-CullallaRd2001cbi3","Dandaragan Plateau","SWC058",0.984375,0.0129989858947174,0.452094621382318,518.25,1267,-0.18949620122446,0.190569079352661,164.75,-14.625,0.157288476539597,0.0771122597645077,0.187938136037197,"M","L",-1
"56","SWC058-CullallaRd2001cbi4","Dandaragan Plateau","SWC058",0.08125,0.00466257668711659,0.464234620886981,499.333333333333,1260.16666666667,-0.193856453677267,0.0925584765152531,170.333333333333,2.16666666666674,0.0718158483238046,0.0288655883773414,0.0920373081994977,"L","U",-1
"57","SWC058-ub173","Dandaragan Plateau","SWC058",0,0.102327837051406,0.412678682411436,945,1696.5,-0.0370684177081127,0.0172762906596538,416,159,-0.0213983966960694,-0.00577527458800224,0.0156583474824889,"U","U",0
"58","SWC058-ub174","Dandaragan Plateau","SWC058",0,0.120714285714286,0.518877057115198,497,1203.5,-0.0980166714573153,-0.0118066586878468,175,50,-0.00938604668747367,-0.00169336547129284,-0.0105255490085236,"U","U",0
"59","SWC058-ub179","Dandaragan Plateau","SWC058",0,0.180327868852459,0.511335012594458,582,1291,-0.0526315789473684,0.0559857635893011,170,-5,0.0291147177115443,0.0245822439468,0.0473922312894266,"U","U",0
"60","SWC058-ub171","Dandaragan Plateau","SWC058",0,-0.0110935023771791,0.431192660550459,620,1458.5,-0.191081151153746,0.0315002674893181,196,-81.5,0.0780929300922377,0.0298190040454258,0.0318214574456915,"U","U",0
"61","SWC058-ub172","Dandaragan Plateau","SWC058",0,0.0148943540006928,0.45771144278607,545,1328.5,-0.180877830584289,0.0518281519101004,174,3,0.0359007431975923,0.0336378264247838,0.0510172654331585,"U","U",0
"62","SWC058-ub175","Dandaragan Plateau","SWC058",0,-0.0681289464938518,0.340344168260038,690,1457,-0.226696083838941,0.0171925254026302,221,-94.5,0.0131932151430882,0.0338465771613859,0.0184296911540057,"U","U",0
"63","SWC058-ub176","Dandaragan Plateau","SWC058",0,-0.0628778718258767,0.312447078746825,812,1665,-0.23795476892822,0.00396184264524599,220,29,0.0227609800921162,0.000997334802925548,0.00422316298300837,"U","U",0
"64","SWC058-ub177","Dandaragan Plateau","SWC058",0,-0.0145942790426153,0.361290322580645,792,1618.5,-0.183159932252601,0.0337593252291142,273,-123.5,0.0818240512685621,0.031527950244339,0.0342245837710147,"U","U",0
"65","SWC058-ub178","Dandaragan Plateau","SWC058",0,0.108812260536398,0.561791689152725,406,1116.5,-0.116065974343311,0.0424015119759378,132,-48,0.0634098121300715,0.0299530849865384,0.0382060223009648,"U","U",0
