"","id","Veg.Type","BURNID","OzCBI","preNBR","preNDVI","preNIR","prei35","preNDWI","dNBRmax","dNIRmax","di35max","dNDVImax","dNDWImax","RBRmax","Severity_class","predict","dif"
"56","PHS137-GB14","Northern Jarrah Forest","PHS137",2.3,0.722321962896469,0.85271018411227,143,437.5,0.421515361058975,0.406988794702266,1.75,-371.75,0.303927917815055,0.376445492922781,0.236165268861438,"VH","VH",0
"57","PHS137-GB15","Northern Jarrah Forest","PHS137",2.3,0.708651011487242,0.845005488474204,176.5,487.75,0.448965517241379,0.44506952255364,-4,-347.875,0.327462905856647,0.436776537690659,0.260327704053747,"VH","VH",0
"58","PHS137-GB16","Northern Jarrah Forest","PHS137",2.3,0.652952315372697,0.814779814779815,163.333333333333,435.666666666667,0.386570397111913,0.519820696613242,-9.66666666666666,-511.5,0.384571680351707,0.442769993886107,0.314290014156851,"VH","VH",0
"59","PHS137-GE1","Northern Jarrah Forest","PHS137",2.3,0.612632347572107,0.795163584637269,252,705.125,0.311947724066236,0.386970615853847,-33,-439,0.269247588211889,0.334041278843015,0.239813372876473,"VH","VH",0
"60","PHS137-GB17","Northern Jarrah Forest","PHS137",2.3,0.724967939232515,0.830611390284757,202.25,519.75,0.446080052927555,0.410008202360563,2.5,-325.625,0.290494493366585,0.375436410855342,0.237552617890968,"VH","VH",0
"61","PHS137-GB20","Northern Jarrah Forest","PHS137",2.3,0.710392256749873,0.818304901164365,223.666666666667,552.833333333333,0.43467578250187,0.487599319350194,3,-284.333333333333,0.288586025662357,0.440288626778074,0.284913828157783,"VH","VH",0
"62","PHS137-GB11","Northern Jarrah Forest","PHS137",2.4,0.684992570579495,0.819859578736209,224.5,579.75,0.416172338432719,0.501539707051795,-9.25,-381,0.29501693778268,0.435043514649867,0.297474446687158,"VH","VH",0
"63","PHS137-GB12","Northern Jarrah Forest","PHS137",2.4,0.574052622869436,0.781607042517325,194.333333333333,539.666666666667,0.2834975037107,0.422828715375818,17.6666666666667,-404.666666666667,0.272551924407089,0.336259149577499,0.268453707029488,"VH","VH",0
"64","PHS137-GB13","Northern Jarrah Forest","PHS137",2.4,0.589720468890893,0.806044049854875,189.333333333333,584.666666666667,0.285453882610281,0.462085614119108,-7.66666666666666,-253.333333333333,0.308578764423973,0.352852647195044,0.29048825557723,"VH","VH",0
"65","PHS137-ub130","Northern Jarrah Forest","PHS137",0,0.7412109375,0.846711548420508,148,376,0.4939254294093,0.231271039210587,33,-293.5,0.119583044983173,0.290535598900826,0.132745716510339,"U","U",0
"66","PHS137-ub131","Northern Jarrah Forest","PHS137",0,0.570389953734303,0.8,132,426.5,0.244630696699843,0.171915215888735,-21,-325,0.117327766179541,0.135367936775457,0.109403280503474,"U","U",0
"67","PHS137-ub132","Northern Jarrah Forest","PHS137",0,0.731818181818182,0.847272727272727,126,366,0.430985915492958,0.19194890077243,23,-367,0.130037538762853,0.216970113363105,0.110772672393722,"U","U",0
"68","PHS137-ub133","Northern Jarrah Forest","PHS137",0,0.786294251380318,0.86251269895022,203,538.5,0.51766004415011,0.229690477795413,9,-219,0.115710758059175,0.283246079062829,0.12851296176778,"U","U",0
"69","PHS137-ub134","Northern Jarrah Forest","PHS137",0,0.694050991501416,0.833652740513607,217,612.5,0.407058823529412,0.204288501738927,-27,-207,0.1483079129274,0.228950015239256,0.120520564138295,"U","U",0
"70","PHS137-ub135","Northern Jarrah Forest","PHS137",0,0.571481073134877,0.766942148760331,282,759.5,0.266962962962963,0.277952567741965,-18,-285,0.163312731377332,0.265471761054225,0.176760517179289,"U","VH",4
"71","PHS137-ub136","Northern Jarrah Forest","PHS137",0,0.756781193490054,0.846958174904943,161,410,0.493466564181399,0.327359424782571,5,-460,0.184205708958489,0.381786564181399,0.186234456253684,"U","VH",4
"72","PHS137-ub137","Northern Jarrah Forest","PHS137",0,0.74002574002574,0.827027027027027,192,447,0.485714285714286,0.27210443976911,1,-366,0.17836568367334,0.330936358392617,0.156289728240944,"U","U",0
"73","PHS183-JL04","Northern Jarrah Forest","PHS183",0.5,0.647296750707833,0.747175747175747,294.666666666667,643.333333333333,0.344854155200881,-0.0296614241971095,117,122.666666666667,-0.0494675638882908,-0.0328791947928718,-0.017995196668544,"L","U",-1
"74","PHS183-JU03","Northern Jarrah Forest","PHS183",0.5,0.515201999167014,0.70052976004986,320.333333333333,760.666666666667,0.204635761589404,-0.0633864767961639,167.333333333333,198.333333333333,-0.0744366957676598,-0.0438474526481584,-0.041806089710334,"L","U",-1
"75","PHS183-JU04","Northern Jarrah Forest","PHS183",1.6,0.666464418826385,0.704281535324883,417,774,0.359977364363019,0.0623277517233607,212.5,224,-0.0375842672942615,0.0560865103963692,0.0373787596422771,"H","U",-3
"76","PHS183-JM03","Northern Jarrah Forest","PHS183",1.7,0.331931300385559,0.53040676600886,583,1151.5,0.0497237569060773,0.272438736955988,81.5,25.25,0.123494189767211,0.161893844882617,0.204390681558144,"H","H",0
"77","PHS183-JU01","Northern Jarrah Forest","PHS183",1.9,0.434675431388661,0.589681335356601,450.666666666667,900.333333333333,0.127906976744186,0.0239398449075473,264.333333333333,292,-0.0858794674769292,0.0208866959329536,0.0166749701110309,"H","U",-3
"78","PHS183-JH05","Northern Jarrah Forest","PHS183",2,0.64190012180268,0.727540689478406,354.333333333333,730.666666666667,0.339827054964715,0.186816212622028,46.3333333333333,-67,0.0726166249723778,0.177366487141371,0.113711241567773,"H","H",0
"79","PHS183-HLM02","Northern Jarrah Forest","PHS183",2,0.586463369282261,0.713023691607549,357.333333333333,753.166666666667,0.29981718464351,0.560086496524295,-26.3333333333334,-129.833333333333,0.379832565327686,0.495052128389374,0.352818532611261,"H","VH",1
