"","id","Veg.Type","BURNID","OzCBI","dNBRmax","dNIRmax","di35max","dNDVImax","dNDWImax","RBRmax","Severity_class","predict","dif"
"99","PHS156-WB2","Northern Jarrah Forest","PHS156",0,0.0907668231611894,-6,-10,-0.0483870967741935,0.138775510204082,0.0583126139232425,"U","U",0
"100","PHS156-WB4","Northern Jarrah Forest","PHS156",0,0.225454545454546,11,-12,0.0811380400421496,0.333333333333333,0.134119301281705,"U","H",3
"101","PHS156-WB5","Northern Jarrah Forest","PHS156",0,0.225454545454546,11,-12,0.0811380400421496,0.333333333333333,0.134119301281705,"U","H",3
"102","PHS156-WE1OP","Northern Jarrah Forest","PHS156",1.8,0.414950902755781,20,-15,0.177489177489177,0.396849882276528,0.257612498493164,"M","H",1
"103","PHS156-WB4OP","Northern Jarrah Forest","PHS156",2,0.276470588235294,15,-7.5,0.0724252491694352,0.219762845849802,0.175261960696573,"M","H",1
"104","PHS156-WE2OP","Northern Jarrah Forest","PHS156",2.1,0.462707974756168,20,-17.5,0.195820694304011,0.40494679321254,0.289874033288969,"H","H",0
"105","PHS156-WE3OP","Northern Jarrah Forest","PHS156",2.1,0.375424513738808,13,-18.5,0.147104851330203,0.396854689882051,0.235237720678034,"H","H",0
"106","PHS156-WE5OP","Northern Jarrah Forest","PHS156",2.1,0.250757575757576,-1,-16,0.0229182582123759,0.275835275835276,0.159033690158169,"H","H",0
"107","PHS156-WB7OP","Northern Jarrah Forest","PHS156",2.2,0.223809523809524,-4,-16,-0.00879120879120876,0.191167574107683,0.146778676493551,"H","H",0
"108","PHS156-WE4OP","Northern Jarrah Forest","PHS156",2.2,0.367647058823529,5,-18.5,0.100020412329047,0.358762073723635,0.227132318203293,"H","H",0
"109","PHS156-WB8","Northern Jarrah Forest","PHS156",2.4,0.336505519604111,10,-15.5,0.102778835173201,0.374603174603175,0.205838597857276,"H","H",0
"110","PHS156-WB5OP","Northern Jarrah Forest","PHS156",2.4,0.246906035141329,16,-5.5,0.0537393640841917,0.243243243243243,0.151986189571735,"H","H",0
"111","PHS156-WB8OP","Northern Jarrah Forest","PHS156",2.4,0.244131455399061,4,-12,0.0342465753424658,0.258846529814272,0.154663858922766,"H","H",0
"112","PHS156-WB6","Northern Jarrah Forest","PHS156",2.4,0.339352428393524,25,-5.5,0.101003344481605,0.327948584332117,0.201657215295163,"H","H",0
"113","PHS156-WB7","Northern Jarrah Forest","PHS156",2.5,0.336505519604111,10,-15.5,0.102778835173201,0.374603174603175,0.205838597857276,"H","H",0
"114","PHS156-ub121","Northern Jarrah Forest","PHS156",0,0.122997416020672,40,0,0.105532941353837,0.162180814354727,0.0695512918860235,"U","L",1
"115","PHS156-ub122","Northern Jarrah Forest","PHS156",0,0.114178504422407,12,-4,0.030422239706268,0.13655462184874,0.0701612110286177,"U","U",0
"116","PHS156-ub123","Northern Jarrah Forest","PHS156",0,0.305393335623497,4,-16.5,0.130517503805175,0.295833333333333,0.196990368301081,"U","H",3
"117","PHS156-ub124","Northern Jarrah Forest","PHS156",0,0.11038961038961,10,-5.5,0.0285927029039464,0.201078167115903,0.0671528002717714,"U","U",0
"118","PHS156-ub125","Northern Jarrah Forest","PHS156",0,0.135862599333504,15,-4,0.0259551243177684,0.182890855457227,0.0797724108170787,"U","U",0
"119","PHS156-ub126","Northern Jarrah Forest","PHS156",0,0.0685185185185186,2,-5.5,-0.030379746835443,0.104575163398693,0.0441769945316045,"U","U",0
"120","PHS156-ub127","Northern Jarrah Forest","PHS156",0,0.127650273224044,-2,-11,-0.0404040404040404,0.136817653890825,0.0827831584468236,"U","U",0
"121","PHS156-ub128","Northern Jarrah Forest","PHS156",0,0.109354060573573,12,-3.5,0.0316554229372081,0.157700810611643,0.0654293778868908,"U","U",0
"122","PHS156-ub129","Northern Jarrah Forest","PHS156",0,0.193486818561374,23,-4,0.107258437355525,0.211857707509881,0.116252542666009,"U","U",0
"123","WTN028-YHL8","Northern Jarrah Forest","WTN028",0.98,0.136324786324786,-1,-14.5,0.100838135149293,0.0532417346500644,0.117871368711987,"L","U",-1
"124","WTN028-YNJL6","Northern Jarrah Forest","WTN028",1.01,0.111764705882353,8,-3.5,0.108187134502924,0.0588235294117647,0.0744601638123604,"L","U",-1
"125","WTN028-YHL6","Northern Jarrah Forest","WTN028",1.21,0.00247524752475248,-3,-3,0.0117647058823529,-0.0060790273556231,0.00197861512769982,"L","U",-1
"126","WTN028-YEJL3","Northern Jarrah Forest","WTN028",1.28,0.268067226890756,12,-8,0.195555555555556,0.176050420168067,0.180717089944992,"L","H",2
"127","WTN028-YNJL8","Northern Jarrah Forest","WTN028",1.52,0.644219977553311,32,2,0.377379619260918,0.31638418079096,0.449529364683438,"M","H",1
"128","WTN028-YNJL5","Northern Jarrah Forest","WTN028",1.61,0.319410319410319,16,-10,0.298952457695407,0.223784618022807,0.21944372703226,"M","H",1
"129","WTN028-YNJL7","Northern Jarrah Forest","WTN028",1.64,0.144633038489123,14,-1.5,0.165584415584416,0.0590144927536232,0.101387874311882,"M","M",0
"130","WTN028-YEJL4","Northern Jarrah Forest","WTN028",1.79,0.257799671592775,13,-7.5,0.239766081871345,0.155540983606557,0.177881712060493,"M","H",1
"131","WTN028-YNJL3","Northern Jarrah Forest","WTN028",1.82,0.318052594171997,23,-6,0.299193548387097,0.225530741659774,0.218836357839256,"M","H",1
"132","WTN028-YNJL2","Northern Jarrah Forest","WTN028",1.83,0.304411764705882,18,-7.5,0.29589216944801,0.188380788035663,0.198908406042203,"M","H",1
"133","WTN028-YHM6a","Northern Jarrah Forest","WTN028",1.86,0.439989785495403,20,-0.5,0.24685534591195,0.187280986372485,0.379271815723645,"M","H",1
"134","WTN028-YEJL1","Northern Jarrah Forest","WTN028",2.05,0.289640591966173,16,-10.5,0.25,0.205691056910569,0.187293310894592,"H","H",0
"135","WTN028-YNJL12","Northern Jarrah Forest","WTN028",2.05,0.360596849958552,27,0,0.293496765406878,0.200392413342054,0.25277867686924,"H","H",0
"136","WTN028-YNJM3","Northern Jarrah Forest","WTN028",2.06,0.32005772005772,27,-5.5,0.32737030411449,0.215016592920354,0.214819858342865,"H","VH",1
"137","WTN028-YEJL6","Northern Jarrah Forest","WTN028",2.07,0.28858024691358,24,-2,0.247851949768672,0.192885375494071,0.209724016652311,"H","H",0
